Date,Open,High,Low,Close,Volume
2014-06-06,649.9,651.26,644.47,645.57,12497800
2014-06-09,92.7,93.88,91.75,93.7,75414997
2014-06-10,94.73,95.05,93.57,94.25,62777000
2014-06-11,94.13,94.76,93.47,93.86,45681000
2014-06-12,94.04,94.12,91.9,92.29,54749000
2014-06-13,92.2,92.44,90.88,91.28,54525000
2014-06-16,91.51,92.75,91.45,92.2,35561000
2014-06-17,92.31,92.7,91.8,92.08,29726000
2014-06-18,92.27,92.29,91.35,92.18,33514000
2014-06-19,92.29,92.3,91.3389,91.86,35528000
2014-06-20,91.85,92.55,90.9,90.91,100898000
2014-06-23,91.32,91.62,90.6,90.83,43694000
2014-06-24,90.75,91.74,90.19,90.28,39036000
2014-06-25,90.21,90.7,89.65,90.36,36869000
2014-06-26,90.37,91.05,89.8,90.9,32629000
2014-06-27,90.82,92.0,90.77,91.98,64029000
2014-06-30,92.1,93.725,92.09,92.93,49589000
2014-07-01,93.52,94.07,93.13,93.52,38223000
2014-07-02,93.865,94.06,93.09,93.48,28465000
2014-07-03,93.67,94.1,93.2,94.03,22891800
2014-07-07,94.14,95.99,94.1,95.968,56468000
2014-07-08,96.27,96.8,93.92,95.35,65222000
2014-07-09,95.44,95.95,94.76,95.39,36436000
2014-07-10,93.76,95.55,93.52,95.035,39686000
2014-07-11,95.36,95.89,94.8625,95.22,34018000
2014-07-14,95.86,96.89,95.65,96.45,42810000
2014-07-15,96.8,96.85,95.03,95.32,45477900
2014-07-16,96.97,97.1,94.74,94.78,53502000
2014-07-17,95.03,95.279,92.57,93.0899,57298000
2014-07-18,93.62,94.74,93.02,94.43,49988000
2014-07-21,94.99,95.0,93.72,93.939,39079000
2014-07-22,94.68,94.89,94.12,94.72,55197000
2014-07-23,95.42,97.88,95.17,97.19,92918000
2014-07-24,97.035,97.32,96.42,97.03,45729000
2014-07-25,96.85,97.84,96.64,97.671,43469000
2014-07-28,97.82,99.24,97.55,99.02,55318000
2014-07-29,99.33,99.44,98.25,98.38,43143000
2014-07-30,98.44,98.7,97.67,98.15,33010000
2014-07-31,97.16,97.45,95.33,95.6,56843000
2014-08-01,94.9,96.62,94.81,96.13,48511000
2014-08-04,96.37,96.58,95.17,95.59,39958000
2014-08-05,95.36,95.68,94.36,95.12,55933000
2014-08-06,94.75,95.48,94.71,94.96,38558000
2014-08-07,94.93,95.95,94.1,94.48,46711000
2014-08-08,94.26,94.82,93.28,94.74,41865000
2014-08-11,95.27,96.08,94.8355,95.99,36585000
2014-08-12,96.04,96.88,95.61,95.97,33795000
2014-08-13,96.15,97.24,96.04,97.24,31916000
2014-08-14,97.33,97.57,96.8,97.5,28116000
2014-08-15,97.9,98.19,96.86,97.98,48951000
2014-08-18,98.49,99.37,97.98,99.16,47572000
2014-08-19,99.41,100.68,99.32,100.53,69274700
2014-08-20,100.44,101.09,99.95,100.57,52612800
2014-08-21,100.57,100.94,100.11,100.58,33421900
2014-08-22,100.29,101.47,100.19,101.32,44102400
2014-08-25,101.79,102.17,101.28,101.54,40144700
2014-08-26,101.42,101.5,100.86,100.889,33119800
2014-08-27,101.02,102.57,100.7,102.13,46827400
2014-08-28,101.59,102.78,101.56,102.25,68389800
2014-08-29,102.86,102.9,102.2,102.5,44567000
2014-09-02,103.06,103.74,102.72,103.3,53491400
2014-09-03,103.1,103.2,98.58,98.94,125233100
2014-09-04,98.85,100.09,97.79,98.12,85594800
2014-09-05,98.8,99.39,98.31,98.97,58353200
2014-09-08,99.3,99.31,98.05,98.36,46277800
2014-09-09,99.08,103.08,96.14,97.99,189560600
2014-09-10,98.01,101.11,97.76,101.0,100741900
2014-09-11,100.41,101.44,99.62,101.43,62353100
2014-09-12,101.21,102.19,101.08,101.66,62626100
2014-09-15,102.81,103.05,101.44,101.63,61216500
2014-09-16,99.8,101.26,98.89,100.86,66818200
2014-09-17,101.27,101.8,100.5922,101.58,60892400
2014-09-18,101.93,102.35,101.56,101.79,37023900
2014-09-19,102.29,102.35,100.88,100.96,70838500
2014-09-22,101.8,102.14,100.58,101.06,52722000
2014-09-23,100.6,102.94,100.54,102.64,63347200
2014-09-24,102.16,102.85,101.2,101.75,59725174
2014-09-25,100.51,100.71,97.72,97.87,99565849
2014-09-26,98.53,100.75,98.4,100.75,62370501
2014-09-29,98.65,100.435,98.63,100.11,49766312
2014-09-30,100.81,101.54,100.53,100.75,55264139
2014-10-01,100.59,100.69,98.7,99.18,51491286
2014-10-02,99.27,100.22,98.04,99.9,47757828
2014-10-03,99.44,100.21,99.04,99.62,43469585
2014-10-06,99.95,100.65,99.42,99.62,37051182
2014-10-07,99.43,100.12,98.73,98.75,42094183
2014-10-08,98.76,101.11,98.31,100.8,57404674
2014-10-09,101.54,102.38,100.61,101.02,77376525
2014-10-10,100.69,102.03,100.3,100.73,66331592
2014-10-13,101.33,101.78,99.81,99.81,53583368
2014-10-14,100.39,100.52,98.57,98.75,63688562
2014-10-15,97.97,99.15,95.18,97.54,100933600
2014-10-16,95.55,97.72,95.41,96.26,72154523
2014-10-17,97.5,99.0,96.81,97.67,68179688
2014-10-20,98.315,99.96,98.22,99.76,77517279
2014-10-21,103.02,103.02,101.27,102.47,94623904
2014-10-22,102.84,104.11,102.6,102.99,68263146
2014-10-23,104.08,105.051,103.63,104.83,71074674
2014-10-24,105.18,105.49,104.53,105.22,47053916
2014-10-27,104.85,105.48,104.7,105.11,34187701
2014-10-28,105.4,106.74,105.35,106.74,48060949
2014-10-29,106.65,107.37,106.36,107.34,52687879
2014-10-30,106.959,107.35,105.9,106.98,40654793
2014-10-31,108.01,108.04,107.21,108.0,44639285
2014-11-03,108.22,110.3,108.01,109.4,52282550
2014-11-04,109.36,109.49,107.72,108.6,41574365
2014-11-05,109.1,109.3,108.125,108.86,37435905
2014-11-06,108.6,108.79,107.8,108.7,34968457
2014-11-07,108.75,109.32,108.55,109.01,33691535
2014-11-10,109.02,109.33,108.67,108.83,27195547
2014-11-11,108.7,109.75,108.4,109.7,27442252
2014-11-12,109.38,111.43,109.37,111.25,46942431
2014-11-13,111.8,113.45,111.6,112.82,59522855
2014-11-14,113.15,114.19,113.05,114.18,44063595
2014-11-17,114.27,117.28,113.3,113.99,46746712
2014-11-18,113.94,115.69,113.89,115.47,44223978
2014-11-19,115.44,115.74,113.8,114.67,41869160
2014-11-20,114.91,116.86,114.85,116.31,43395537
2014-11-21,117.51,117.57,116.03,116.47,57179298
2014-11-24,116.85,118.77,116.62,118.625,47450824
2014-11-25,119.07,119.75,117.45,117.6,68840440
2014-11-26,117.94,119.1,117.83,119.0,40831886
2014-11-28,119.27,119.4,118.05,118.93,24814402
2014-12-01,118.81,119.25,111.27,115.07,83814037
2014-12-02,113.5,115.75,112.75,114.63,59348940
2014-12-03,115.75,116.35,115.11,115.93,43063440
2014-12-04,115.77,117.2,115.29,115.49,42155776
2014-12-05,115.99,116.08,114.64,115.0,38318895
2014-12-08,114.1,114.648,111.62,112.4,57664850
2014-12-09,110.19,114.3,109.35,114.12,60208036
2014-12-10,114.41,114.85,111.54,111.95,44565318
2014-12-11,112.26,113.8,111.34,111.62,41471578
2014-12-12,110.46,111.87,109.58,109.73,56028138
2014-12-15,110.7,111.6,106.35,108.225,67218082
2014-12-16,106.37,110.16,106.26,106.745,60790733
2014-12-17,107.12,109.84,106.82,109.41,53411773
2014-12-18,111.87,112.65,110.66,112.65,59006218
2014-12-19,112.26,113.24,111.66,111.78,88429770
2014-12-22,112.16,113.49,111.97,112.94,45167549
2014-12-23,113.23,113.33,112.46,112.54,26028419
2014-12-24,112.58,112.71,112.01,112.01,14479611
2014-12-26,112.1,114.52,112.01,113.99,33720951
2014-12-29,113.79,114.77,113.7,113.91,27598920
2014-12-30,113.64,113.92,112.11,112.52,29881477
2014-12-31,112.82,113.13,110.21,110.38,41403351
2015-01-02,111.39,111.44,107.35,109.33,53204626
2015-01-05,108.29,108.65,105.41,106.25,64285491
2015-01-06,106.54,107.43,104.63,106.26,65797116
2015-01-07,107.2,108.2,106.695,107.75,40105934
2015-01-08,109.23,112.15,108.7,111.89,59364547
2015-01-09,112.67,113.25,110.21,112.01,53315099
2015-01-12,112.6,112.63,108.8,109.25,49650790
2015-01-13,111.43,112.8,108.91,110.22,67091928
2015-01-14,109.04,110.49,108.5,109.8,48956588
2015-01-15,110.0,110.06,106.66,106.82,60013996
2015-01-16,107.03,107.58,105.2,105.99,78513345
2015-01-20,107.84,108.9667,106.5,108.72,49899907
2015-01-21,108.95,111.06,108.27,109.55,48575897
2015-01-22,110.26,112.47,109.72,112.4,53796409
2015-01-23,112.3,113.75,111.53,112.98,46464828
2015-01-26,113.74,114.3626,112.8,113.1,55614979
2015-01-27,112.42,112.48,109.03,109.14,95568749
2015-01-28,117.625,118.12,115.31,115.31,146477063
2015-01-29,116.32,119.19,115.56,118.9,84436432
2015-01-30,118.4,120.0,116.85,117.16,83745461
2015-02-02,118.05,119.17,116.08,118.63,62739100
2015-02-03,118.5,119.09,117.61,118.65,51915749
2015-02-04,118.5,120.51,118.309,119.56,70149743
2015-02-05,120.02,120.23,119.25,119.94,42246245
2015-02-06,120.02,120.25,118.45,118.93,43706567
2015-02-09,118.55,119.84,118.43,119.72,38889797
2015-02-10,120.17,122.15,120.16,122.02,62008506
2015-02-11,122.77,124.92,122.5,124.88,73561797
2015-02-12,126.06,127.48,125.57,126.46,74474466
2015-02-13,127.28,127.28,125.65,127.08,54272219
2015-02-17,127.49,128.88,126.92,127.83,63152405
2015-02-18,127.625,128.78,127.45,128.715,44891737
2015-02-19,128.48,129.03,128.33,128.45,37362381
2015-02-20,128.62,129.5,128.05,129.495,48948419
2015-02-23,130.02,133.0,129.66,133.0,70974110
2015-02-24,132.94,133.6,131.17,132.17,69228130
2015-02-25,131.56,131.6,128.15,128.79,74711746
2015-02-26,128.785,130.87,126.61,130.415,91287529
2015-02-27,130.0,130.57,128.24,128.46,62014847
2015-03-02,129.25,130.28,128.3,129.09,48096663
2015-03-03,128.96,129.52,128.09,129.36,37816283
2015-03-04,129.1,129.56,128.32,128.54,31666340
2015-03-05,128.58,128.75,125.76,126.41,56517146
2015-03-06,128.4,129.37,126.26,126.6,72842060
2015-03-09,127.96,129.57,125.06,127.14,88528487
2015-03-10,126.41,127.22,123.8,124.51,68856582
2015-03-11,124.75,124.77,122.11,122.24,68938974
2015-03-12,122.31,124.9,121.63,124.45,48362719
2015-03-13,124.4,125.3951,122.58,123.59,51827283
2015-03-16,123.88,124.95,122.87,124.95,35874300
2015-03-17,125.9,127.32,125.65,127.04,51023104
2015-03-18,127.0,129.16,126.37,128.47,65270945
2015-03-19,128.75,129.2451,127.4,127.495,45809490
2015-03-20,128.25,128.4,125.16,125.9,68695136
2015-03-23,127.12,127.85,126.52,127.21,37709674
2015-03-24,127.23,128.04,126.56,126.69,32842304
2015-03-25,126.54,126.82,123.38,123.38,51655177
2015-03-26,122.76,124.88,122.6,124.24,47572869
2015-03-27,124.57,124.7,122.91,123.25,39546151
2015-03-30,124.05,126.4,124.0,126.37,47099670
2015-03-31,126.09,126.49,124.355,124.43,42090553
2015-04-01,124.82,125.12,123.1,124.25,40621437
2015-04-02,125.03,125.56,124.19,125.32,32220131
2015-04-06,124.47,127.51,124.33,127.35,37193975
2015-04-07,127.64,128.1218,125.98,126.01,35012268
2015-04-08,125.85,126.4,124.97,125.6,37329243
2015-04-09,125.85,126.58,124.66,126.56,32483974
2015-04-10,125.95,127.21,125.26,127.1,40187953
2015-04-13,128.37,128.57,126.61,126.85,36365123
2015-04-14,127.0,127.29,125.91,126.3,25524593
2015-04-15,126.41,127.13,126.01,126.78,28970419
2015-04-16,126.28,127.1,126.11,126.17,28368987
2015-04-17,125.55,126.14,124.46,124.75,51957046
2015-04-20,125.57,128.12,125.17,127.6,47054310
2015-04-21,128.1,128.2,126.67,126.91,32435057
2015-04-22,126.99,128.87,126.32,128.62,37654505
2015-04-23,128.3,130.42,128.14,129.67,45770902
2015-04-24,130.49,130.63,129.23,130.28,44525905
2015-04-27,132.31,133.13,131.15,132.65,96954207
2015-04-28,134.455,134.54,129.57,130.56,118923970
2015-04-29,130.16,131.59,128.3,128.64,63386083
2015-04-30,127.5,127.88,124.58,125.15,83195423
2015-05-01,126.1,130.13,125.3,128.95,58512638
2015-05-04,129.5,130.57,128.26,128.7,50988278
2015-05-05,128.15,128.4498,125.78,125.8,49271416
2015-05-06,126.56,126.75,123.36,125.01,72141010
2015-05-07,124.77,126.08,124.02,125.26,43940895
2015-05-08,126.68,127.62,126.11,127.62,55550382
2015-05-11,127.39,127.56,125.625,126.32,42035757
2015-05-12,125.6,126.88,124.82,125.865,48160032
2015-05-13,126.15,127.19,125.87,126.01,34694235
2015-05-14,127.41,128.95,127.16,128.95,45203456
2015-05-15,129.07,129.49,128.21,128.77,38208034
2015-05-18,128.38,130.72,128.36,130.19,50882918
2015-05-19,130.69,130.88,129.64,130.07,44633240
2015-05-20,130.0,130.98,129.34,130.06,36454932
2015-05-21,130.07,131.63,129.83,131.39,39730364
2015-05-22,131.6,132.97,131.4,132.54,45595972
2015-05-26,132.6,132.91,129.12,129.62,70697560
2015-05-27,130.34,132.26,130.05,132.045,45833246
2015-05-28,131.86,131.95,131.1,131.78,30733309
2015-05-29,131.23,131.45,129.9,130.28,50884452
2015-06-01,131.2,131.39,130.05,130.535,32112797
2015-06-02,129.86,130.655,129.32,129.96,33667627
2015-06-03,130.66,130.94,129.9,130.12,30983542
2015-06-04,129.58,130.58,128.91,129.36,38450118
2015-06-05,129.5,129.69,128.36,128.65,35626800
2015-06-08,128.9,129.21,126.83,127.8,52674786
2015-06-09,126.7,128.08,125.62,127.42,56075420
2015-06-10,127.92,129.34,127.85,128.88,39087250
2015-06-11,129.18,130.18,128.475,128.59,35390887
2015-06-12,128.185,128.33,127.11,127.17,36886246
2015-06-15,126.1,127.24,125.71,126.92,43988946
2015-06-16,127.03,127.85,126.37,127.6,31494131
2015-06-17,127.72,127.88,126.74,127.3,32918071
2015-06-18,127.23,128.31,127.22,127.88,35407220
2015-06-19,127.71,127.82,126.4,126.6,54716887
2015-06-22,127.49,128.06,127.08,127.61,34039345
2015-06-23,127.48,127.61,126.8792,127.03,30268863
2015-06-24,127.21,129.8,127.12,128.11,55280855
2015-06-25,128.86,129.2,127.5,127.5,31938100
2015-06-26,127.67,127.99,126.51,126.75,44066841
2015-06-29,125.46,126.47,124.48,124.53,49161427
2015-06-30,125.57,126.12,124.86,125.425,44370682
2015-07-01,126.9,126.94,125.99,126.6,30238811
2015-07-02,126.43,126.69,125.77,126.44,27210952
2015-07-06,124.94,126.23,124.85,126.0,28060431
2015-07-07,125.89,126.15,123.77,125.69,46946811
2015-07-08,124.48,124.64,122.54,122.57,60761614
2015-07-09,123.85,124.06,119.22,120.07,78595038
2015-07-10,121.94,123.85,121.21,123.28,61354474
2015-07-13,125.03,125.755,124.32,125.66,41440538
2015-07-14,126.04,126.37,125.04,125.61,31768139
2015-07-15,125.72,127.15,125.58,126.82,33649200
2015-07-16,127.74,128.57,127.35,128.51,36222447
2015-07-17,129.08,129.62,128.31,129.62,46164710
2015-07-20,130.97,132.97,130.7,132.07,58900203
2015-07-21,132.85,132.92,130.32,130.75,76756427
2015-07-22,121.99,125.5,121.99,125.22,115450607
2015-07-23,126.2,127.09,125.06,125.16,50999452
2015-07-24,125.32,125.74,123.9,124.5,42162332
2015-07-27,123.09,123.61,122.12,122.77,44455540
2015-07-28,123.38,123.91,122.55,123.38,33618097
2015-07-29,123.15,123.5,122.27,122.99,37011653
2015-07-30,122.32,122.5699,121.71,122.37,33628268
2015-07-31,122.6,122.6425,120.91,121.3,42884953
2015-08-03,121.5,122.57,117.52,118.44,69975968
2015-08-04,117.42,117.7,113.25,114.64,124138623
2015-08-05,112.95,117.44,112.1,115.4,98384461
2015-08-06,115.97,116.5,114.115,115.13,52903040
2015-08-07,114.58,116.25,114.5,115.52,38670405
2015-08-10,116.53,119.99,116.53,119.72,54951597
2015-08-11,117.81,118.18,113.33,113.49,97082814
2015-08-12,112.53,115.42,109.63,115.24,101685610
2015-08-13,116.04,116.4,114.54,115.15,48535789
2015-08-14,114.32,116.31,114.01,115.96,42929516
2015-08-17,116.04,117.65,115.5,117.16,40884745
2015-08-18,116.43,117.44,116.01,116.5,34560708
2015-08-19,116.1,116.52,114.68,115.01,48286510
2015-08-20,114.08,114.35,111.63,112.65,68501622
2015-08-21,110.43,111.9,105.645,105.76,128275471
2015-08-24,94.87,108.8,92.0,103.12,162206292
2015-08-25,111.11,111.11,103.5,103.74,103601599
2015-08-26,107.085,109.89,105.05,109.69,96774611
2015-08-27,112.25,113.24,110.02,112.92,84616056
2015-08-28,112.17,113.31,111.54,113.29,53164407
2015-08-31,112.13,114.53,112.0,112.76,56229271
2015-09-01,110.18,111.88,107.36,107.72,76845860
2015-09-02,110.0,112.34,109.131,112.34,61888812
2015-09-03,112.49,112.78,110.04,110.37,53233940
2015-09-04,108.97,110.45,108.51,109.27,49996311
2015-09-08,111.65,112.56,110.32,112.31,54843626
2015-09-09,113.76,114.02,109.77,110.15,85010804
2015-09-10,110.27,113.2825,109.9,112.57,62892831
2015-09-11,111.79,114.21,111.76,114.21,49915473
2015-09-14,116.58,116.89,114.86,115.31,58363431
2015-09-15,115.93,116.53,114.42,116.28,43341155
2015-09-16,116.25,116.54,115.44,116.41,37173489
2015-09-17,115.66,116.49,113.715,113.92,64112641
2015-09-18,112.21,114.3,111.87,113.45,74285291
2015-09-21,113.67,115.37,113.66,115.21,50221965
2015-09-22,113.38,114.18,112.5201,113.4,50346159
2015-09-23,113.63,114.72,113.3,114.32,35756716
2015-09-24,113.25,115.5,112.37,115.0,50219475
2015-09-25,116.44,116.69,114.02,114.71,56151926
2015-09-28,113.85,114.57,112.44,112.44,50782189
2015-09-29,112.83,113.51,107.86,109.06,73365384
2015-09-30,110.17,111.54,108.73,109.95,65041596
2015-10-01,109.07,109.62,107.31,109.58,63929100
2015-10-02,108.01,111.0136,107.55,110.38,58019758
2015-10-05,109.88,111.3698,109.07,110.78,52064743
2015-10-06,110.63,111.74,109.765,111.31,48856977
2015-10-07,111.74,111.77,109.41,110.78,46765550
2015-10-08,110.19,110.19,108.21,109.5,61979577
2015-10-09,110.0,112.28,109.49,112.12,52766140
2015-10-12,112.73,112.75,111.44,111.6,30467204
2015-10-13,110.82,112.45,110.68,111.79,33049256
2015-10-14,111.29,111.52,109.56,110.21,44462449
2015-10-15,110.93,112.1,110.49,111.86,37673452
2015-10-16,111.78,112.0,110.53,111.04,39232609
2015-10-19,110.8,111.75,110.11,111.73,29759153
2015-10-20,111.34,114.17,110.82,113.77,48967763
2015-10-21,114.0,115.58,113.7,113.76,42326974
2015-10-22,114.33,115.5,114.1,115.5,41654089
2015-10-23,116.7,119.228,116.33,119.08,59366914
2015-10-26,118.08,118.13,114.92,115.28,66333781
2015-10-27,115.4,116.54,113.99,114.55,69884400
2015-10-28,116.93,119.3,116.06,119.27,85551352
2015-10-29,118.7,120.69,118.27,120.53,51227334
2015-10-30,120.99,121.22,119.45,119.5,49365254
2015-11-02,119.87,121.36,119.61,121.18,32203267
2015-11-03,120.79,123.49,120.7,122.57,45518976
2015-11-04,123.13,123.82,121.62,122.0,44886050
2015-11-05,121.85,122.69,120.18,120.92,39552680
2015-11-06,121.11,121.81,120.62,121.06,33042283
2015-11-09,120.96,121.81,120.05,120.57,33871405
2015-11-10,116.9,118.07,116.061,116.77,59127931
2015-11-11,116.37,117.42,115.21,116.11,45217971
2015-11-12,116.26,116.82,115.65,115.72,32525579
2015-11-13,115.2,115.57,112.27,112.34,45812403
2015-11-16,111.38,114.24,111.0,114.175,38106701
2015-11-17,114.92,115.05,113.32,113.69,27583101
2015-11-18,115.76,117.49,115.5,117.29,46674697
2015-11-19,117.64,119.75,116.76,118.78,43295820
2015-11-20,119.2,119.92,118.85,119.3,34287096
2015-11-23,119.27,119.73,117.34,117.75,32482528
2015-11-24,117.33,119.35,117.12,118.88,42803172
2015-11-25,119.21,119.23,117.92,118.03,21388308
2015-11-27,118.29,118.41,117.6,117.81,13046445
2015-11-30,117.99,119.41,117.75,118.3,39180322
2015-12-01,118.75,118.81,116.86,117.34,34852374
2015-12-02,117.05,118.11,116.08,116.28,33386563
2015-12-03,116.55,116.79,114.22,115.2,41569509
2015-12-04,115.29,119.25,115.11,119.03,57776977
2015-12-07,118.98,119.86,117.81,118.28,32084249
2015-12-08,117.52,118.6,116.86,118.23,34309450
2015-12-09,117.64,117.69,115.08,115.62,46361357
2015-12-10,116.04,116.94,115.51,116.17,29212727
2015-12-11,115.19,115.39,112.851,113.18,46886161
2015-12-14,112.18,112.68,109.79,112.48,65003609
2015-12-15,111.94,112.8,110.35,110.49,53323105
2015-12-16,111.07,111.99,108.8,111.34,56238467
2015-12-17,112.02,112.25,108.98,108.98,44772827
2015-12-18,108.91,109.52,105.81,106.03,96453327
2015-12-21,107.28,107.37,105.57,107.33,47590610
2015-12-22,107.4,107.72,106.451,107.23,32789367
2015-12-23,107.27,108.85,107.2,108.61,32657354
2015-12-24,109.0,109.0,107.95,108.03,13596680
2015-12-28,107.59,107.69,106.1807,106.82,26704210
2015-12-29,106.96,109.43,106.86,108.74,30931243
2015-12-30,108.58,108.7,107.18,107.32,25213777
2015-12-31,107.01,107.03,104.82,105.26,40912316
2016-01-04,102.61,105.368,102.0,105.35,67649387
2016-01-05,105.75,105.85,102.41,102.71,55790992
2016-01-06,100.56,102.37,99.87,100.7,68457388
2016-01-07,98.68,100.13,96.43,96.45,81094428
2016-01-08,98.55,99.11,96.76,96.96,70798016
2016-01-11,98.97,99.06,97.34,98.53,49739377
2016-01-12,100.55,100.69,98.8399,99.96,49154227
2016-01-13,100.32,101.19,97.3,97.39,62439631
2016-01-14,97.96,100.48,95.74,99.52,63170127
2016-01-15,96.2,97.71,95.36,97.13,79833891
2016-01-19,98.41,98.65,95.5,96.66,53087747
2016-01-20,95.1,98.1897,93.42,96.79,72334416
2016-01-21,97.06,97.88,94.94,96.3,52161463
2016-01-22,98.63,101.46,98.37,101.42,65800467
2016-01-25,101.52,101.53,99.21,99.44,51794525
2016-01-26,99.93,100.88,98.07,99.99,75077002
2016-01-27,96.04,96.6289,93.34,93.42,133369674
2016-01-28,93.79,94.52,92.39,94.09,55678825
2016-01-29,94.79,97.34,94.35,97.34,64416504
2016-02-01,96.47,96.71,95.4,96.43,40943541
2016-02-02,95.42,96.04,94.28,94.48,37357215
2016-02-03,95.0,96.84,94.08,96.35,45964294
2016-02-04,95.86,97.33,95.19,96.6,46471652
2016-02-05,96.52,96.92,93.69,94.02,46418064
2016-02-08,93.13,95.7,93.04,95.01,54021375
2016-02-09,94.29,95.94,93.93,94.99,44331195
2016-02-10,95.92,96.35,94.1,94.27,42343601
2016-02-11,93.79,94.72,92.59,93.7,50074711
2016-02-12,94.19,94.5,93.01,93.99,40351381
2016-02-16,95.02,96.85,94.61,96.64,49057916
2016-02-17,96.67,98.21,96.15,98.12,44863243
2016-02-18,98.84,98.89,96.091,96.26,39020983
2016-02-19,96.0,96.7599,95.8,96.04,35374173
2016-02-22,96.31,96.9,95.92,96.88,34280758
2016-02-23,96.4,96.5,94.55,94.69,31942633
2016-02-24,93.98,96.38,93.32,96.1,36255745
2016-02-25,96.05,96.76,95.25,96.76,27582659
2016-02-26,97.2,98.0237,96.58,96.91,28991131
2016-02-29,96.86,98.23,96.65,96.69,35216277
2016-03-01,97.65,100.77,97.42,100.53,50407147
2016-03-02,100.51,100.89,99.64,100.75,33169560
2016-03-03,100.58,101.7099,100.45,101.5,36955742
2016-03-04,102.37,103.75,101.37,103.01,46055100
2016-03-07,102.39,102.83,100.96,101.87,35915810
2016-03-08,100.78,101.76,100.4,101.03,31182194
2016-03-09,101.31,101.58,100.27,101.12,27201683
2016-03-10,101.41,102.24,100.15,101.17,33513577
2016-03-11,102.24,102.28,101.5,102.26,27408237
2016-03-14,101.91,102.91,101.78,102.52,25076062
2016-03-15,103.96,105.18,103.85,104.58,40067734
2016-03-16,104.61,106.31,104.59,105.97,38303493
2016-03-17,105.52,106.47,104.96,105.8,34420705
2016-03-18,106.34,106.5,105.19,105.92,44205171
2016-03-21,105.93,107.65,105.1401,105.91,35502678
2016-03-22,105.25,107.29,105.21,106.72,32444375
2016-03-23,106.48,107.07,105.9,106.13,25703495
2016-03-24,105.47,106.25,104.89,105.67,26132955
2016-03-28,106.0,106.19,105.06,105.19,19411372
2016-03-29,104.89,107.79,104.88,107.68,31190083
2016-03-30,108.65,110.42,108.6,109.56,45601149
2016-03-31,109.72,109.9,108.88,108.99,25888449
2016-04-01,108.78,110.0,108.2,109.99,25873950
2016-04-04,110.42,112.19,110.27,111.12,37356204
2016-04-05,109.51,110.73,109.42,109.81,26578652
2016-04-06,110.23,110.98,109.2,110.96,26404077
2016-04-07,109.95,110.42,108.121,108.54,31801870
2016-04-08,108.91,109.77,108.17,108.66,23581740
2016-04-11,108.97,110.61,108.83,109.02,29407518
2016-04-12,109.34,110.5,108.66,110.44,27232325
2016-04-13,110.8,112.34,110.8,112.04,33257316
2016-04-14,111.62,112.39,111.33,112.1,25473923
2016-04-15,112.11,112.3,109.73,109.85,46938969
2016-04-18,108.89,108.95,106.94,107.48,60821461
2016-04-19,107.88,108.0,106.23,106.91,32384879
2016-04-20,106.64,108.09,106.06,107.13,30611030
2016-04-21,106.93,106.93,105.52,105.97,31552525
2016-04-22,105.01,106.48,104.62,105.68,33683121
2016-04-25,105.0,105.65,104.51,105.08,28031588
2016-04-26,103.91,105.3,103.91,104.35,56016165
2016-04-27,96.0,98.71,95.68,97.82,114602142
2016-04-28,97.61,97.88,94.25,94.83,82242690
2016-04-29,93.99,94.72,92.51,93.74,68531478
2016-05-02,93.965,94.08,92.4,93.64,48160104
2016-05-03,94.2,95.74,93.68,95.18,56831277
2016-05-04,95.2,95.9,93.82,94.19,41025475
2016-05-05,94.0,94.07,92.68,93.24,35890500
2016-05-06,93.37,93.45,91.85,92.72,43699886
2016-05-09,93.0,93.77,92.59,92.79,32936436
2016-05-10,93.33,93.57,92.11,93.42,33686836
2016-05-11,93.48,93.57,92.46,92.51,28719109
2016-05-12,92.72,92.78,89.47,90.34,76314690
2016-05-13,90.0,91.67,90.0,90.52,44392765
2016-05-16,92.39,94.39,91.65,93.88,61259756
2016-05-17,94.55,94.7,93.01,93.49,46916939
2016-05-18,94.16,95.21,93.89,94.56,42062391
2016-05-19,94.64,94.64,93.57,94.2,30442100
2016-05-20,94.64,95.43,94.52,95.22,32025968
2016-05-23,95.87,97.19,95.67,96.43,38018643
2016-05-24,97.22,98.09,96.84,97.9,35140174
2016-05-25,98.67,99.74,98.11,99.62,38642108
2016-05-26,99.68,100.73,98.64,100.41,56331159
2016-05-27,99.44,100.47,99.245,100.35,36341240
2016-05-31,99.6,100.4,98.82,99.86,42307212
2016-06-01,99.02,99.54,98.33,98.46,29173285
2016-06-02,97.6,97.84,96.63,97.72,40191600
2016-06-03,97.79,98.27,97.45,97.92,28504888
2016-06-06,97.99,101.89,97.55,98.63,23292504
2016-06-07,99.25,99.87,98.96,99.03,22409450
2016-06-08,99.02,99.56,98.68,98.94,20848131
2016-06-09,98.5,99.99,98.46,99.65,26601354
2016-06-10,98.53,99.3457,98.48,98.83,31712936
2016-06-13,98.69,99.12,97.1,97.34,38020494
2016-06-14,97.32,98.475,96.75,97.46,31931944
2016-06-15,97.82,98.41,97.03,97.14,29445227
2016-06-16,96.45,97.75,96.07,97.55,31326815
2016-06-17,96.62,96.65,95.3,95.33,61008219
2016-06-20,96.0,96.57,95.03,95.1,34411901
2016-06-21,94.94,96.35,94.676,95.91,35546358
2016-06-22,96.25,96.89,95.35,95.55,29219122
